Activity_type,Material_type,completion_node,Student id,local_date,Lesson title,Attempt,Score,Lesson_category,Lesson_type,Lesson_type_name,Total time (sec),Grade Gap,ADT Score,Proficiency Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,02/02/2026,Numerical Expressions - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,113,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,02/02/2026,Numerical Expressions - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,300,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402219,03/02/2026,Numerical Expressions - Learn,1,50,INSTRUCTIONAL_LESSON,SA,Assessment,178,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392033,04/02/2026,Writing Algebraic Expressions - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,13,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392135,04/02/2026,Writing Algebraic Expressions - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,43,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,04/02/2026,Writing Algebraic Expressions - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,80,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392303,04/02/2026,Powers and Exponents - Learn,1,0,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392135,04/02/2026,Writing Algebraic Expressions - Explore,1,75,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,05/02/2026,Writing Algebraic Expressions - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,146,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392303,03/04/2026,Multiple Representations,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,39,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3330726,09/09/2025,Understanding Tables of Equivalent Ratios-Learn,1,25,INSTRUCTIONAL_LESSON,SA,Assessment,137,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392327,10/09/2025,Compare Ratio Relationships - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,186,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392453,11/09/2025,Solve Ratio Problems - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,40,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392453,11/09/2025,Solve Ratio Problems - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,47,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402147,11/09/2025,Solve Ratio Problems - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,8,1,655,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,11/09/2025,Solve Ratio Problems - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,41,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,11/09/2025,Compare Ratio Relationships - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,10,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402351,14/09/2025,Graphs of Equivalent Ratios - Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,101,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,16/09/2025,Convert Customary Measurement Units - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,51,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,TRUE,3330684,16/09/2025,Convert Customary Measurement Units - Explore,1,75,INSTRUCTIONAL_LESSON,ET,Exit Ticket,154,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,16/09/2025,Convert Customary Measurement Units - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392147,17/09/2025,Understanding Ratios-Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,70,1,642,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,18/09/2025,Understanding Rates and Unit Rates-Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,21,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,18/09/2025,Understanding Rates and Unit Rates-Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,196,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,18/09/2025,Solve Ratio Problems - Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,22,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402255,18/09/2025,Understanding Tables of Equivalent Ratios-Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,215,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392147,23/09/2025,Solve Rate Problems - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,5,1,642,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,23/09/2025,Solve Rate Problems - Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,143,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3402351,23/09/2025,Solve Rate Problems - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,96,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,23/09/2025,Compare Ratio Relationships - Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3330594,23/09/2025,Solve Rate Problems - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,96,3,733,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392135,23/09/2025,Solve Rate Problems - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,175,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,24/09/2025,Understand Percents - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,98,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392147,24/09/2025,Understand Percents - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,32,1,642,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392135,24/09/2025,Understand Percents - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,58,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,24/09/2025,Understand Percents - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,95,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,24/09/2025,Understand Percents - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,123,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402351,24/09/2025,Understand Percents - Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,276,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402255,24/09/2025,Understand Percents - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,106,-4,331,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392231,24/09/2025,Understand Percents - Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,260,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392135,25/09/2025,Percents Greater Than 100% and Less Than 1% - Explore,1,75,INSTRUCTIONAL_LESSON,ET,Exit Ticket,720,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392135,25/09/2025,Percents Greater Than 100% and Less Than 1% - Learn,3,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,715,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3330684,26/09/2025,Compare Ratio Relationships - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,900,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3330864,26/09/2025,Percents Greater Than 100% and Less Than 1% - Learn,1,50,INSTRUCTIONAL_LESSON,SA,Assessment,54,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402225,27/09/2025,Percents Greater Than 100% and Less Than 1% - Explore,1,75,INSTRUCTIONAL_LESSON,ET,Exit Ticket,136,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,27/09/2025,Percents Greater Than 100% and Less Than 1% - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,257,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,28/09/2025,Percents Greater Than 100% and Less Than 1% - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,900,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402405,28/09/2025,Percents Greater Than 100% and Less Than 1% - Explore,1,75,INSTRUCTIONAL_LESSON,ET,Exit Ticket,149,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392339,28/09/2025,Percents Greater Than 100% and Less Than 1% - Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,157,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,29/10/2025,Divide Fractions by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,85,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,29/10/2025,Divide Fractions by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,127,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3331014,29/10/2025,Divide Fractions by Fractions - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,55,-5,256,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330726,30/10/2025,Divide Whole Numbers by Fractions - Explore and Learn,2,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,155,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,04/11/2025,Divide Fractions by Fractions - Explore and Learn,1,50,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,04/11/2025,Divide with Whole and Mixed Numbers - Explore and Learn,3,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,78,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392303,04/11/2025,Divide with Whole and Mixed Numbers - Explore and Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,97,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,06/11/2025,Divide with Whole and Mixed Numbers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,900,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3392453,06/11/2025,Percents Greater Than 100% and Less Than 1% - Explore,1,75,INSTRUCTIONAL_LESSON,ET,Exit Ticket,243,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3402405,07/11/2025,Divide with Whole and Mixed Numbers - Explore and Learn,1,0,INSTRUCTIONAL_LESSON,SA,Assessment,44,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,08/11/2025,Divide with Whole and Mixed Numbers - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,240,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3401127,06/04/2026,Multiple Representations - Exit Ticket,1,80,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3402405,06/04/2026,Area of Parallelograms - Exit Ticket,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,186,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402201,07/04/2026,Area of Triangles,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,248,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,07/04/2026,Area of Triangles,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,263,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402351,08/04/2026,Area of Triangles,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,224,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402405,08/04/2026,Area of Triangles,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,26,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3425793,08/04/2026,Finding Missing Dimensions,1,67,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,108,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,08/04/2026,Area of Triangles,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,27,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392453,08/04/2026,Area of Triangles,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,29,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3330666,09/04/2026,Area of Triangles,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,34,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402201,10/04/2026,Area of Trapezoids - Exit Ticket,1,80,INSTRUCTIONAL_LESSON,ET,Exit Ticket,132,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392135,11/04/2026,Area of Trapezoids: Formula,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,112,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,14/04/2026,Area of Regular Polygons,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,34,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3330684,14/04/2026,Decompose or Compose Area of Trapezoids,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3402147,15/04/2026,Polygons on a Coordinate Plane - Resources,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,5,1,655,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,29/08/2025,Understanding Ratios-Learn,3,50,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,56,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,31/08/2025,Understanding Ratios-Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,100,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392135,04/09/2025,Graphs of Equivalent Ratios - Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,400,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3392453,06/09/2025,Graphs of Equivalent Ratios - Explore,1,50,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,6,826,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392261,09/09/2025,Compare Ratio Relationships - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,49,-3,432,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,09/09/2025,Compare Ratio Relationships - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,8,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,09/09/2025,Compare Ratio Relationships - Learn,1,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,172,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3331014,09/09/2025,Compare Ratio Relationships - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,36,-5,256,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330726,09/09/2025,Graphs of Equivalent Ratios - Learn,3,42,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330726,09/09/2025,Compare Ratio Relationships - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,900,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330594,11/09/2025,Graphs of Equivalent Ratios - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,54,3,733,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392261,11/09/2025,Solve Ratio Problems - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,7,-3,432,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392231,11/09/2025,Solve Ratio Problems - Explore,1,83,INSTRUCTIONAL_LESSON,ET,Exit Ticket,309,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,11/09/2025,Solve Ratio Problems - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,166,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,TRUE,3402225,11/09/2025,Solve Ratio Problems - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,215,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,11/09/2025,Solve Ratio Problems - Learn,1,0,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,246,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330594,14/09/2025,Graphs of Equivalent Ratios - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,67,3,733,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,16/09/2025,Convert Customary Measurement Units - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,66,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,16/09/2025,Convert Customary Measurement Units - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,7,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3330864,16/09/2025,Convert Customary Measurement Units - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,900,-2,478,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,17/09/2025,Understanding Tables of Equivalent Ratios-Learn,2,0,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,117,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,18/09/2025,Understanding Rates and Unit Rates-Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,35,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3331014,18/09/2025,Understanding Rates and Unit Rates-Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,103,-5,256,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402219,21/09/2025,Understanding Rates and Unit Rates-Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,140,,,
INSTRUCTIONAL_LESSON,CORE,TRUE,3392135,22/09/2025,Convert Customary Measurement Units - Learn,1,75,INSTRUCTIONAL_LESSON,SA,Assessment,900,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,23/09/2025,Solve Rate Problems - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,27,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,23/09/2025,Solve Rate Problems - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,9,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330726,23/09/2025,Solve Rate Problems - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,900,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,24/09/2025,Understand Percents - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,45,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,24/09/2025,Solve Ratio Problems - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,128,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3425793,24/09/2025,Understand Percents - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,344,-2,477,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402147,24/09/2025,Understanding Tables of Equivalent Ratios-Learn,1,50,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,133,1,655,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392033,24/09/2025,Solve Rate Problems - Explore,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,303,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392135,25/09/2025,Percents Greater Than 100% and Less Than 1% - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,900,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330684,26/09/2025,Solve Rate Problems - Explore,1,,INSTRUCTIONAL_LESSON,DOK,Learn,900,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3402225,27/09/2025,Percents Greater Than 100% and Less Than 1% - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,152,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330726,29/09/2025,Percents Greater Than 100% and Less Than 1% - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,45,-2,482,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392147,06/01/2026,Represent Integers  - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,88,1,642,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,06/01/2026,Represent Integers  - Explore and Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,12,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3402351,07/01/2026,Opposites and Absolute Value - Explore and Learn,1,67,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,84,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402225,07/01/2026,Represent Integers  - Explore and Learn,1,67,INSTRUCTIONAL_LESSON,SA,Assessment,52,0,592,On Grade Level
INSTRUCTIONAL_LESSON,CORE,TRUE,3402351,07/01/2026,Opposites and Absolute Value - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,35,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3330594,07/01/2026,Opposites and Absolute Value - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,60,3,733,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392303,19/01/2026,Rational Numbers - Explore and Learn,1,0,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,19/01/2026,Rational Numbers - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,115,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3402201,20/01/2026,The Coordinate Plane - Explore and Learn,1,,INSTRUCTIONAL_LESSON,SL,Second Look,900,-4,377,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402405,20/01/2026,Rational Numbers - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,150,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,22/01/2026,The Coordinate Plane - Explore and Learn,1,67,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,900,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392339,22/01/2026,Graph Reflections of Points - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,68,-4,321,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330792,22/01/2026,The Coordinate Plane - Explore and Learn,1,,INSTRUCTIONAL_LESSON,Video,Video,262,-4,391,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3402351,22/01/2026,The Coordinate Plane - Explore and Learn,1,67,INSTRUCTIONAL_LESSON,SA,Assessment,900,-2,473,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3398871,22/01/2026,Graph Reflections of Points - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,302,-3,410,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3401127,23/01/2026,Represent Integers  - Explore and Learn,1,67,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,19,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,26/01/2026,Absolute Value and Distance - Explore and Learn,1,,INSTRUCTIONAL_LESSON,EX_LE,Explore & Learn,55,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392135,26/01/2026,Absolute Value and Distance - Explore and Learn,3,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,193,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392033,27/01/2026,Powers and Exponents - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,16,3,734,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392375,27/01/2026,Powers and Exponents - Learn,1,,INSTRUCTIONAL_LESSON,Learn,Learn,137,-2,493,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392075,27/01/2026,Powers and Exponents - Learn,1,50,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,437,-4,323,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392327,27/01/2026,Powers and Exponents - Learn,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,151,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,28/01/2026,Powers and Exponents - Learn,3,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,30,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3330666,28/01/2026,Absolute Value and Distance - Explore and Learn,3,75,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,85,-4,366,Below
INSTRUCTIONAL_LESSON,CORE,TRUE,3392327,29/01/2026,Powers and Exponents - Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,900,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402219,31/01/2026,Opposites and Absolute Value - Explore and Learn,1,100,INSTRUCTIONAL_LESSON,SA,Assessment,900,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392147,02/02/2026,Numerical Expressions - Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,26,1,642,Above level
INSTRUCTIONAL_LESSON,CORE,FALSE,3330660,03/02/2026,Understanding Tables of Equivalent Ratios-Explore,1,,INSTRUCTIONAL_LESSON,Unlock,Unlock,900,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3392231,06/04/2026,Area of Parallelograms,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,107,1,646,Above level
INSTRUCTIONAL_LESSON,CORE,TRUE,3392327,08/04/2026,Area of Parallelograms - Exit Ticket,1,100,INSTRUCTIONAL_LESSON,ET,Exit Ticket,900,-1,546,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3402405,09/04/2026,Decompose or Compose Area of Trapezoids,1,50,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,126,-2,471,Approaching
INSTRUCTIONAL_LESSON,CORE,FALSE,3392135,14/04/2026,Area of Regular Polygons,1,,INSTRUCTIONAL_LESSON,HTML,Lesson,16,-2,529,Approaching
INSTRUCTIONAL_LESSON,CORE,TRUE,3330684,15/04/2026,Polygons on a Coordinate Plane,1,100,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,136,,,
INSTRUCTIONAL_LESSON,CORE,FALSE,3330888,29/08/2025,Understanding Ratios -Explore,1,,INSTRUCTIONAL_LESSON,Video,Video,900,0,623,On Grade Level
INSTRUCTIONAL_LESSON,CORE,FALSE,3392303,29/08/2025,Understanding Ratios -Explore,1,,INSTRUCTIONAL_LESSON,Unlock,Unlock,406,-5,302,Below
INSTRUCTIONAL_LESSON,CORE,FALSE,3392303,29/08/2025,Understanding Ratios-Learn,3,50,INSTRUCTIONAL_LESSON,CMU,Check My Understanding,146,-5,302,Below
